,id,bot_score
305419,1502031523138183168,0.09
305421,1502031595640922112,0.27
305430,1502032555964469248,0.05
305436,1502033341972992000,0.19
305442,1502033886552887296,0.78
305462,1502036648556646400,0.07
305491,1502040696051703808,0.26
305499,1502041776986730496,0.03
305512,1502042347751845888,0.03
305519,1502043146582118400,0.34
305523,1502043471963729920,0.03
305534,1502045630629572608,0.6000000000000001
305541,1502046555536347136,0.01
305550,1502047926104772608,0.17
305563,1502050171609309184,0.08
305571,1502051252879994880,0.48
305577,1502052582491291648,0.07
305586,1502054328063901696,0.35000000000000003
305595,1502055144703369216,0.26
305653,1502060799937982464,0.7000000000000001
305655,1502060995023450112,0.16
305656,1502061067253473280,0.08
305670,1502062127024152576,0.18
305684,1502065041415319552,0.16
305690,1502066429033852928,0.02
305711,1502069760019906560,0.67
305714,1502070155844669440,0.21
305735,1502073650605957120,0.29
305737,1502073690917273600,0.30000000000000004
305761,1502077718996951040,0.0
305763,1502078153031831552,0.19
305771,1502082792489955328,0.0
305775,1502083805506846720,0.86
305786,1502086764730540032,0.11
305825,1502091785249640704,0.7000000000000001
305838,1502092847386075136,0.02
305844,1502093317592342528,0.1
305866,1502096905916096512,0.25
305884,1502100703568969728,0.1
305886,1502100860213600256,0.1
305899,1502104304097787904,0.88
305924,1502107336365727744,0.7000000000000001
305931,1502107700951453696,0.34
305946,1502110720015704064,0.1
305954,1502112383556149248,0.24
305957,1502113747292540928,0.1
305969,1502114748006952960,0.1
305981,1502117733240119296,0.1
305996,1502121219629355008,0.7000000000000001
306003,1502122283690864640,0.07
306005,1502122790152978432,0.7000000000000001
306007,1502122906553401344,0.05
306009,1502123106256699392,0.8
306010,1502123125592440832,0.93
306016,1502124493665619968,0.34
306033,1502129070137815040,0.63
306040,1502130300754800640,0.29
306042,1502131048238358528,0.07
306051,1502132646125604864,0.72
306121,1502145665614315520,0.04
306122,1502145738482069504,0.09
306169,1502147753194889216,0.21
306172,1502147882954424320,0.14
306175,1502148039980453888,0.04
306181,1502148585118306304,0.21
306183,1502148803859660800,0.09
306207,1502153360266625024,0.72
306215,1502155284525232128,0.22
306216,1502155357002502144,0.21
306222,1502155778756874240,0.0
306229,1502156821670227968,0.17
306241,1502158206168043520,0.17
306290,1502162431182663680,0.48
306294,1502162904228896768,0.25
306302,1502163446833418240,0.25
306307,1502163802598490112,0.77
306309,1502164267558060032,0.25
306313,1502164450907852800,0.26
306318,1502165196843798528,0.02
306321,1502165670603100160,0.77
306322,1502165705638432768,0.07
306331,1502166728738222080,0.38
306332,1502166747088322560,0.58
306336,1502166931327295488,0.07
306341,1502167256255860736,0.07
306405,1502178654746394624,0.41000000000000003
306409,1502179168204648448,0.26
306445,1502185106206773248,0.17
306447,1502185413494063104,0.64
306452,1502185922061864960,0.64
306458,1502186715674513408,0.03
306462,1502187470619922432,0.18
306464,1502187746152140800,0.09
306466,1502187866180440064,0.24
306467,1502187922526773248,0.02
306469,1502188288010031104,0.08
306470,1502188333425778688,0.33
306471,1502188442234638336,0.02
306483,1502190082865909760,0.17
306500,1502192756952809472,0.8
306515,1502195268997074944,0.04
306535,1502198434958397440,0.29
306537,1502198817906696192,0.29
306542,1502199318782312448,0.61
306551,1502201281536053248,0.24
306579,1502203963223023616,0.27
306588,1502204590250508288,0.18
306597,1502205806539948032,0.27
306625,1502210036860395520,0.34
306630,1502210329400705024,0.78
306640,1502211193381003264,0.27
306660,1502214837811744768,0.27
306698,1502221618176684032,0.05
306701,1502221899983732736,0.34
306725,1502225870777376768,0.02
306745,1502230311379382272,0.06
306756,1502232825407451136,0.23
306802,1502241038706130944,0.04
306803,1502241064756781056,0.06
306809,1502242452429811712,0.07
306815,1502244692213350400,0.22
306819,1502245625588502528,0.07
306837,1502248631868481536,0.04
306846,1502251071695355904,0.16
306862,1502253928267853824,0.56
306905,1502260544543371264,0.25
306906,1502260549723193344,0.8200000000000001
306908,1502260784776241152,0.34
306917,1502263051223027712,0.24
306921,1502263559321010176,0.33
306924,1502263702124388352,0.09
306943,1502266101513789440,0.17
306955,1502267520232955904,0.27
306958,1502267919509729280,0.17
306979,1502271727492993024,0.58
306980,1502272760436961280,0.18
306985,1502273888490713088,0.11
306988,1502274627724357632,0.35000000000000003
306991,1502274731948613632,0.35000000000000003
307000,1502275224766660608,0.7000000000000001
307020,1502277408455548928,0.25
307036,1502279752346144768,0.13
307059,1502281889591312384,0.12
307062,1502282324494401536,0.33
307064,1502282904352743424,0.22
307077,1502284712018075648,0.18
307097,1502287144789946368,0.11
307109,1502288296227057664,0.17
307129,1502289446758199296,0.24
307158,1502291601514799104,0.22
307159,1502291634209366016,0.17
307176,1502293039213125632,0.16
307189,1502294670877016064,0.37
307197,1502295371103588352,0.24
307206,1502296433835216896,0.39
307237,1502301121997643776,0.07
307239,1502301156348936192,0.31
307250,1502302770325598208,0.33
307254,1502303684100767744,0.30000000000000004
307270,1502305708544512000,0.09
307271,1502305848034480128,0.8200000000000001
307313,1502309726104821760,0.19
307330,1502310852296384512,0.04
307341,1502312493015711744,0.04
307345,1502312926639706112,0.26
307360,1502313943980773376,0.7000000000000001
307371,1502315186816167936,0.55
307374,1502315512604532736,0.55
307377,1502315761276268544,0.41000000000000003
307380,1502315867115487232,0.55
307397,1502318134107254784,0.16
307427,1502319465815552000,0.09
307436,1502319876551192576,0.11
307472,1502324196323512320,0.7000000000000001
307478,1502325135646367744,0.25
307485,1502325668692045824,0.09
307487,1502325824065839104,0.45
307488,1502325826414645248,0.15
307496,1502327131270963200,0.07
307502,1502327475556204544,0.04
307503,1502327703013314560,0.25
307518,1502329171216723968,0.14
307522,1502329689167253504,0.0
307531,1502330762581979136,0.33
307540,1502331597080743936,0.12
307543,1502332242382761984,0.33
307546,1502332663897722880,0.33
307548,1502332738376028160,0.15
307558,1502334013935132672,0.2
307591,1502337462940676096,0.11
307599,1502338450783358976,0.30000000000000004
307605,1502338740529807360,0.18
307628,1502340549793226752,0.64
307647,1502342425016160256,0.64
307650,1502342535326441472,0.64
307651,1502342559016038400,0.27
307672,1502343929282560000,0.31
307676,1502344404480135168,0.78
307677,1502344522864414720,0.7000000000000001
307678,1502344677005172736,0.64
307685,1502346004904955904,0.1
307687,1502346048919904256,0.06
307710,1502348105827692544,0.27
307728,1502349744756174848,0.08
307747,1502351848195469312,0.64
307751,1502352340623536128,0.13
307760,1502353444232912896,0.27
307770,1502354528259219456,0.35000000000000003
307775,1502355026743906304,0.28
307781,1502355462410358784,0.15
307809,1502359744463450112,0.85
307829,1502362308978393088,0.17
307840,1502364538720567296,0.02
307841,1502364727644676096,0.06
307844,1502364996126318592,0.13
307855,1502366021180604416,0.05
307890,1502369383636680704,0.77
307894,1502369801435496448,0.68
307902,1502370214054400000,0.18
307912,1502370925680988160,0.32
307924,1502371767653969920,0.7000000000000001
307943,1502372456274833408,0.22
307951,1502372700584648704,0.86
307998,1502373993394978816,0.7000000000000001
308002,1502374156461039616,0.7000000000000001
308003,1502374194557902848,0.02
308004,1502374269594083328,0.23
308007,1502374401316110336,0.7000000000000001
308009,1502374566030712832,0.33
308011,1502374637069606912,0.7000000000000001
308013,1502374964695121920,0.66
308015,1502375079157534720,0.86
308017,1502375824338690048,0.7000000000000001
308021,1502376410870128640,0.23
308023,1502376633310851072,0.23
308028,1502376869022289920,0.29
308035,1502377646436478976,0.13
308037,1502378186415431680,0.06
308059,1502380386059444224,0.05
308068,1502380878886023168,0.12
308069,1502380880416755712,0.0
308081,1502382581425532928,0.18
308084,1502382843879698432,0.23
308092,1502383545645690880,0.1
308115,1502386724244234240,0.22
308123,1502388154946531328,0.11
308128,1502389036958240768,0.33
308130,1502389681102729216,0.05
308132,1502390217977827328,0.05
308142,1502392304987951104,0.56
308177,1502396908593053696,0.31
308187,1502398558749831168,0.07
308226,1502403354017902592,0.22
308284,1502412810495709184,0.22
308289,1502414341668323328,0.84
308296,1502415916595924992,0.15
308325,1502422548503482368,0.28
308330,1502423366250078208,0.02
308331,1502423370620620800,0.28
308335,1502424139025764352,0.24
308348,1502426184109359104,0.06
308361,1502427991636418560,0.7000000000000001
308373,1502430142265765888,0.08
308384,1502432605207240704,0.15
308394,1502435292220960768,0.28
308406,1502440341743587328,0.0
308415,1502443388410363904,0.99
308429,1502446997474844672,0.18
308440,1502449309236703232,0.33
308453,1502451521857933312,0.33
308463,1502453700945592320,0.1
308472,1502454935761346560,0.29
308476,1502455778892001280,0.7000000000000001
308478,1502456226596077568,0.43
308489,1502458599192219648,0.43
308582,1502485960423985152,0.8200000000000001
308605,1502492673751588864,0.08
308613,1502496200645353472,0.12
308615,1502496976629551104,0.43
308625,1502497906112151552,0.04
308700,1502511588544327680,0.04
308713,1502514620577288192,0.04
308719,1502516298206621696,0.7000000000000001
308720,1502516394004553728,0.32
308721,1502516784439644160,0.24
308740,1502518962826919936,0.22
308741,1502519092049293312,0.03
308742,1502519134244020224,0.22
308747,1502519697681616896,0.18
308752,1502520471505489920,0.7000000000000001
308767,1502523255944622080,0.11
308781,1502525671855345664,0.27
308819,1502534587263565824,0.27
308828,1502537287439208448,0.18
308862,1502539205192392704,0.11
308876,1502540885996847104,0.26
308886,1502542348336701440,0.07
308890,1502542842178199552,0.17
308895,1502543450377539584,0.7000000000000001
308948,1502548464986640384,0.27
308962,1502550409705144320,0.03
308971,1502551421144686592,0.27
308981,1502552629968310272,0.17
308987,1502553819682594816,0.9
308991,1502554969689538560,0.9
309008,1502557894440497152,0.17
309009,1502557974065303552,0.09
309014,1502558786992709632,0.41000000000000003
309015,1502558844106702848,0.15
309024,1502560873684078592,0.9
309037,1502562694733381632,0.18
309142,1502570128885653504,0.22
309157,1502571161863004160,0.08
309185,1502574801097052160,0.28
309188,1502575374009577472,0.28
309197,1502576791990452224,0.28
309221,1502579575792017408,0.14
309228,1502581161054269440,0.14
309235,1502581733107146752,0.28
309244,1502583260248948736,0.22
309246,1502583475559444480,0.27
309263,1502585877616214016,0.36
309266,1502586687238643712,0.24
309273,1502587196494299136,0.63
309275,1502587596903485440,0.41000000000000003
309282,1502588697866244096,0.27
309288,1502589547128971264,0.28
309290,1502589729379954688,0.28
309291,1502589816990482432,0.28
309306,1502592653053026304,0.27
309311,1502593441670344704,0.42
309323,1502595962161831936,0.28
309328,1502596557262176256,0.22
309351,1502600710654935040,0.27
309355,1502601136926183424,0.01
309361,1502601826092388352,0.07
309382,1502605074568155136,0.87
309394,1502607319657418752,0.8
309406,1502609234105618432,0.35000000000000003
309410,1502609689703587840,0.15
309436,1502613362135515136,0.27
309438,1502614301315637248,0.12
309457,1502616743306539008,0.05
309486,1502621848500154368,0.37
309494,1502623614427934720,0.15
309497,1502624050216153088,0.13
309522,1502627661562224640,0.26
309532,1502628151402582016,0.30000000000000004
309533,1502628250333462528,0.37
309537,1502628550184157184,0.05
309562,1502630672200093696,0.19
309564,1502630909601800192,0.7000000000000001
309576,1502632463998365696,0.28
309581,1502633028325019648,0.28
309591,1502633599832494080,0.05
309626,1502638085166624768,0.47000000000000003
309630,1502638749821411328,0.05
309637,1502639570898518016,0.22
309643,1502640120247332864,0.05
309667,1502642303151874048,0.25
309676,1502642880208330752,0.15
309686,1502643602383589376,0.38
309695,1502644587357220864,0.11
309737,1502650364138557440,0.14
309747,1502651556029730816,0.34
309754,1502652563098902528,0.99
309765,1502653732688850944,0.21
309779,1502655238200770560,0.08
309780,1502655272506036224,0.29
309812,1502658726674714624,0.07
309814,1502658936394113024,0.32
309817,1502659193970610176,0.05
309843,1502661843113988096,0.08
309846,1502662054842454016,0.11
309853,1502662736664219648,0.07
309862,1502663818379509760,0.17
309876,1502664661816119296,0.05
309894,1502665725508722688,0.24
309898,1502666123510095872,0.1
309904,1502666462527311872,0.91
309924,1502668235468062720,0.8200000000000001
309935,1502669290088148992,0.04
309958,1502672061700968448,0.35000000000000003
309967,1502673346177155072,0.06
309980,1502674492534902784,0.2
309981,1502674499501977600,0.84
310006,1502676951332696064,0.0
310008,1502677000795869184,0.02
310015,1502678009161162752,0.05
310021,1502678616731099136,0.68
310042,1502680199737094144,0.15
310069,1502682756022689792,0.27
310076,1502683386258862080,0.15
310129,1502687484492365824,0.11
310139,1502688432962822144,0.12
310149,1502689991893430272,0.06
310163,1502691346372460544,0.22
310165,1502691739911528448,0.45
310210,1502697158977462272,0.03
310214,1502697493234024448,0.33
310236,1502699375763542016,0.12
310239,1502699466524008448,0.8
310260,1502701613764718592,0.24
310282,1502704055574880256,0.86
310351,1502709004719386624,0.65
310382,1502712251823931392,0.42
310383,1502712351983763456,0.35000000000000003
310395,1502713501789433856,0.14
310396,1502713532739063808,0.05
310399,1502713546894987264,0.12
310430,1502715443064283136,0.31
310436,1502716105361661952,0.7000000000000001
310451,1502717416186564608,0.7000000000000001
310475,1502719577997856768,0.02
310477,1502719802321752064,0.02
310501,1502721630795145216,0.22
310515,1502723137934221312,0.47000000000000003
310516,1502723145589051392,0.36
310522,1502723779033645056,0.47000000000000003
310545,1502726000123293696,0.06
310560,1502727520893870080,0.4
310608,1502730663169982464,0.4
310631,1502731981620133888,0.05
310653,1502733757094457344,0.09
310694,1502737482961629184,0.12
310702,1502738437841076224,0.56
310711,1502739642667347968,0.61
310725,1502741110451580928,0.04
310731,1502742030665105408,0.35000000000000003
310761,1502744122494488576,0.19
310763,1502744137988292608,0.08
310791,1502746252844306432,0.61
310805,1502747915625787392,0.15
310841,1502751407438536704,0.25
310856,1502753240261214208,0.1
310874,1502755104402857984,0.7000000000000001
310881,1502755789357953024,0.7000000000000001
310892,1502757010420477952,0.1
310898,1502757364935671808,0.1
310920,1502759041772232704,0.29
310936,1502760315158769664,0.29
310946,1502761069026201600,0.7000000000000001
311022,1502766677947297792,0.0
311034,1502767527222460416,0.64
311038,1502768102060089344,0.27
