,tweet_type,bot,like_count,reply_count,retweet_count
343584,original,0.0,4,0,2
343650,original,0.0,1,0,1
343660,original,0.0,0,1,0
343664,original,0.0,0,0,0
343673,original,0.0,4,2,1
343754,original,1.0,0,1,1
343878,original,0.0,0,0,0
343907,original,0.0,2,0,1
343920,original,0.0,1,2,0
343928,original,0.0,3,2,0
343933,original,0.0,9,3,1
343936,original,0.0,2,2,0
343956,original,0.0,1,1,0
343969,original,0.0,0,1,0
344035,original,0.0,1,0,1
344038,original,0.0,3,0,2
344041,original,0.0,1,0,0
344071,original,0.0,40,0,7
344079,original,1.0,0,0,0
344105,original,0.0,3,0,1
344147,original,0.0,0,0,0
344169,original,0.0,0,0,0
344300,original,1.0,0,0,0
344320,original,0.0,1,0,0
344413,original,0.0,0,0,0
344466,original,0.0,1,1,0
344490,original,0.0,20,2,11
344539,original,1.0,0,1,1
344573,original,0.0,1,0,1
344651,original,0.0,3,3,1
344678,original,0.0,5,0,0
344690,original,1.0,1,0,0
344699,original,0.0,12,2,3
344704,original,1.0,0,0,0
344726,original,0.0,1,22,0
344736,original,0.0,2,8,1
344751,original,0.0,0,0,0
344769,original,0.0,32,0,10
344793,original,0.0,0,0,0
344806,original,0.0,1,0,0
344828,original,0.0,0,1,0
344830,original,0.0,3,1,1
344845,original,0.0,0,0,0
344856,original,0.0,0,0,0
344867,original,0.0,0,0,0
344878,original,0.0,0,0,0
344892,original,0.0,1,2,0
344893,original,0.0,25,11,9
344898,original,0.0,0,0,0
344922,original,1.0,2,0,1
344923,original,0.0,22,0,9
344929,original,1.0,1,2,1
344933,original,0.0,1,0,0
344937,original,0.0,1,1,0
344945,original,0.0,3,3,0
344947,original,0.0,0,1,0
344949,original,1.0,3,1,0
344953,original,0.0,3,0,2
344957,original,0.0,3,2,0
344971,original,0.0,39,15,10
344972,original,0.0,8,11,3
344980,original,0.0,0,0,0
344981,original,1.0,16,3,2
344986,original,0.0,0,0,0
344987,original,0.0,0,0,0
344997,original,0.0,0,0,0
345005,original,0.0,2,0,0
345006,original,0.0,0,0,0
345009,original,0.0,2,0,1
345011,original,0.0,3,0,3
345012,original,0.0,6,1,1
345014,original,1.0,0,0,0
345020,original,0.0,2,0,2
345022,original,0.0,1,0,2
345025,original,0.0,1,1,0
345026,original,0.0,0,0,0
345051,original,0.0,0,0,0
345058,original,0.0,1,1,1
345059,original,0.0,0,0,1
345068,original,1.0,0,0,0
345072,original,0.0,0,0,0
345073,original,0.0,0,0,0
345074,original,1.0,2,0,1
345075,original,0.0,0,0,0
345076,original,0.0,1,0,1
345077,original,0.0,0,0,0
345079,original,0.0,0,0,0
345080,original,0.0,0,0,0
345081,original,0.0,0,0,0
345084,original,0.0,2,0,1
345088,original,0.0,5,1,3
345104,original,0.0,1,1,0
345118,original,0.0,30,19,5
345122,original,0.0,4,0,2
345129,original,0.0,3,0,0
345136,original,0.0,0,1,1
345146,original,0.0,9,0,3
345158,original,1.0,6,1,0
345161,original,0.0,2,0,1
345166,original,0.0,133,20,67
345167,original,0.0,14,0,5
345168,original,0.0,0,0,0
345178,original,0.0,1,0,0
345190,original,0.0,155,38,48
345207,original,0.0,1,0,1
345217,original,0.0,0,0,0
345227,original,0.0,1,0,0
345251,original,0.0,1,0,1
345252,original,0.0,0,0,0
345269,original,0.0,2,0,0
345273,original,0.0,0,0,0
345316,original,0.0,0,0,0
345323,original,0.0,1,0,0
345326,original,0.0,0,0,0
345331,original,0.0,5,1,1
345347,original,0.0,0,0,0
345356,original,0.0,29,1,10
345375,original,0.0,1,1,0
345384,original,0.0,0,0,0
345390,original,0.0,17,3,9
345401,original,0.0,0,1,0
345408,original,0.0,2,0,0
345410,original,0.0,1,0,0
345442,original,0.0,2,1,0
345469,original,0.0,0,0,0
345471,original,0.0,0,0,0
345485,original,0.0,5,4,1
345490,original,1.0,0,0,0
345508,original,0.0,0,1,0
345517,original,0.0,2,2,0
345522,original,0.0,0,1,0
345526,original,0.0,0,0,0
345527,original,0.0,4,0,2
345533,original,0.0,0,0,0
345534,original,0.0,1,0,0
345535,original,0.0,3,1,1
345537,original,0.0,1,0,0
345538,original,0.0,5,6,3
345546,original,0.0,4,1,1
345556,original,0.0,1,0,0
345557,original,1.0,0,1,1
345558,original,0.0,0,0,1
345580,original,0.0,8,2,3
345589,original,0.0,1,0,0
345592,original,0.0,0,0,0
345599,original,0.0,0,0,0
345602,original,0.0,0,0,0
345618,original,0.0,0,0,0
345621,original,0.0,1,1,0
345622,original,0.0,0,2,0
345638,original,0.0,1,1,0
345721,original,1.0,10,2,1
345724,original,1.0,1,0,1
345727,original,0.0,0,3,0
345748,original,0.0,0,0,0
345750,original,0.0,13,3,1
345751,original,0.0,2,0,0
345752,original,0.0,0,0,1
345755,original,0.0,2,0,0
345756,original,0.0,0,0,0
345759,original,0.0,0,0,0
345765,original,0.0,0,0,0
345772,original,1.0,2,1,1
345776,original,0.0,4,4,1
345780,original,0.0,0,0,0
345787,original,0.0,3,0,0
345788,original,0.0,3,0,1
345793,original,0.0,1,2,0
345806,original,0.0,1,0,0
345812,original,0.0,0,0,1
345825,original,1.0,1,0,0
345827,original,0.0,0,0,0
345836,original,0.0,2,2,1
345839,original,0.0,0,0,0
345844,original,0.0,7,0,1
345860,original,0.0,1,0,0
345862,original,0.0,4,0,0
345878,original,1.0,0,0,0
345881,original,1.0,1,0,0
345882,original,0.0,0,0,0
345884,original,0.0,3,0,0
345885,original,0.0,0,0,0
345891,original,0.0,4,0,1
345915,original,0.0,0,1,0
345919,original,0.0,2,0,1
345920,original,0.0,0,0,0
345922,original,0.0,1,0,1
345933,original,0.0,0,0,0
345935,original,1.0,3,0,0
345941,original,0.0,1,0,0
345942,original,0.0,1,0,2
345965,original,0.0,1,1,0
345985,original,1.0,0,1,0
345992,original,0.0,6,25,2
345995,original,0.0,0,0,0
346009,original,0.0,2,0,0
346027,original,0.0,1,1,1
346029,original,0.0,0,0,1
346030,original,0.0,3,0,0
346036,original,0.0,1,0,0
346042,original,0.0,1,3,0
346047,original,0.0,1,0,0
346048,original,0.0,6,3,0
346055,original,0.0,2,1,1
346056,original,0.0,4,2,2
346060,original,0.0,14,2,1
346061,original,0.0,0,0,0
346071,original,0.0,0,0,0
346110,original,0.0,2,0,0
346111,original,1.0,12,2,19
346144,original,0.0,4,0,7
346145,original,1.0,3,2,0
346156,original,0.0,0,0,0
346163,original,0.0,14,3,2
346173,original,0.0,0,0,0
346178,original,0.0,1,0,0
346179,original,0.0,8,0,1
346180,original,0.0,3,1,1
346181,original,0.0,2,0,0
346198,original,0.0,4,0,1
346211,original,0.0,5,0,2
346220,original,0.0,5,3,0
346221,original,0.0,1,0,0
346227,original,0.0,2,1,0
346230,original,0.0,2,1,0
346238,original,0.0,1,1,0
346252,original,0.0,3,0,0
346256,original,0.0,12,7,7
346271,original,0.0,1,0,0
346273,original,1.0,0,0,0
346283,original,0.0,9,1,3
346289,original,1.0,1,0,0
346293,original,0.0,1,0,0
346295,original,0.0,18,1,5
346298,original,0.0,0,0,1
346299,original,0.0,0,0,0
346300,original,0.0,1,0,1
346306,original,0.0,0,0,0
346315,original,1.0,1,0,0
346319,original,1.0,0,0,0
346320,original,1.0,1,0,0
346359,original,0.0,1,1,0
346362,original,0.0,0,1,0
346368,original,1.0,0,0,0
346375,original,0.0,1,0,1
346378,original,0.0,1,0,0
346386,original,0.0,0,1,0
346401,original,0.0,0,1,0
346406,original,1.0,4,3,3
346410,original,1.0,0,1,0
346412,original,1.0,0,1,0
346421,original,0.0,1,3,0
346425,original,0.0,30,2,13
346472,original,0.0,2,2,0
346479,original,0.0,1,0,1
346480,original,0.0,0,1,0
346485,original,1.0,0,0,0
346494,original,0.0,7,2,0
346514,original,0.0,0,1,0
346517,original,1.0,1,0,0
346518,original,0.0,3,0,4
346522,original,1.0,2,1,2
346523,original,1.0,3,0,2
346525,original,0.0,0,0,0
346527,original,0.0,0,0,0
346528,original,0.0,2,0,0
346531,original,1.0,2,1,1
346533,original,1.0,0,0,0
346553,original,0.0,1,0,0
346558,original,0.0,3,0,0
346576,original,0.0,5,0,4
346600,original,0.0,0,0,0
346619,original,0.0,0,0,0
346622,original,0.0,10,5,5
346624,original,0.0,1,0,0
346630,original,1.0,5,1,1
346633,original,1.0,2,0,2
346637,original,0.0,1,0,1
346660,original,0.0,33,2,22
346672,original,0.0,1,1,0
346676,original,0.0,4,2,0
346678,original,0.0,2,0,0
346707,original,1.0,0,0,0
346715,original,0.0,2,0,0
346717,original,0.0,0,0,0
346719,original,0.0,0,0,0
346720,original,0.0,0,0,0
346740,original,0.0,1,0,1
346744,original,0.0,0,0,0
346745,original,0.0,0,0,0
346748,original,0.0,0,0,0
346797,original,0.0,0,0,0
346817,original,0.0,0,0,0
346833,original,0.0,1,0,0
346841,original,1.0,0,0,0
346845,original,0.0,9,1,1
346851,original,0.0,0,0,0
346852,original,0.0,0,0,0
346857,original,0.0,9,2,3
346872,original,0.0,0,1,0
346877,original,0.0,1,0,0
346883,original,0.0,0,1,0
346888,original,0.0,0,0,0
346894,original,0.0,6,2,12
346921,original,0.0,5,1,0
346922,original,0.0,0,1,2
346964,original,0.0,1,0,0
346999,original,0.0,2,1,0
347000,original,0.0,3,5,0
347006,original,0.0,49,5,14
347016,original,1.0,0,0,0
347036,original,0.0,0,0,0
347043,original,0.0,6,5,6
347050,original,0.0,1,0,0
347051,original,0.0,3,2,0
347071,original,0.0,2,1,0
347075,original,0.0,5,1,1
347077,original,0.0,2,0,1
347081,original,0.0,8,2,1
347088,original,0.0,0,0,0
347105,original,0.0,31,11,6
347111,original,0.0,1,2,0
347125,original,0.0,2,2,0
347144,original,1.0,0,1,0
347149,original,0.0,1,0,0
347152,original,0.0,33,8,11
347156,original,0.0,2,1,0
347162,original,0.0,4,2,0
347165,original,0.0,1,2,0
347174,original,0.0,0,1,2
347188,original,0.0,1,2,0
347203,original,0.0,19,0,5
347205,original,0.0,0,0,0
347213,original,0.0,187,33,33
347218,original,1.0,5,2,4
347228,original,0.0,0,0,0
347239,original,0.0,4,6,1
347273,original,0.0,0,0,0
347274,original,0.0,0,0,0
347275,original,0.0,1,0,0
347277,original,0.0,0,0,0
347278,original,0.0,7,3,2
347279,original,0.0,0,0,0
347310,original,0.0,1,1,0
347325,original,0.0,0,1,0
347333,original,0.0,3,0,0
347348,original,0.0,1,3,1
347349,original,0.0,6,2,1
347354,original,0.0,0,11,0
347356,original,0.0,10,30,3
347366,original,0.0,0,3,0
347380,original,0.0,1,1,0
347381,original,0.0,0,7,0
347396,original,1.0,3,3,0
347402,original,0.0,2,3,1
347414,original,0.0,23,5,12
347416,original,1.0,0,0,0
347419,original,0.0,1,2,0
347432,original,0.0,2,0,0
347438,original,0.0,0,1,0
347451,original,0.0,0,2,0
347488,original,0.0,2,1,0
347489,original,0.0,2,0,0
347499,original,0.0,2,0,1
347500,original,0.0,1,0,0
347502,original,0.0,2,3,0
347504,original,1.0,2,1,0
347511,original,0.0,2,1,0
347513,original,0.0,3,0,0
347514,original,0.0,4,1,0
347518,original,0.0,4,0,0
347521,original,0.0,1,3,2
347525,original,0.0,0,2,0
347526,original,0.0,3,2,2
347546,original,0.0,0,0,0
347559,original,0.0,1,3,1
347564,original,1.0,2,2,1
347570,original,0.0,12,1,2
347574,original,0.0,1,0,0
347575,original,0.0,1,0,0
347584,original,0.0,0,0,0
347593,original,1.0,0,1,0
347595,original,1.0,1,3,0
347596,original,1.0,1,2,1
347602,original,1.0,1,2,0
347615,original,1.0,0,1,0
347616,original,1.0,0,1,0
347620,original,0.0,1,1,0
347640,original,1.0,2,0,1
347641,original,0.0,5,1,2
347647,original,0.0,0,1,0
347649,original,0.0,18,7,12
347651,original,0.0,0,1,0
347690,original,0.0,0,3,0
347695,original,1.0,0,1,0
347715,original,0.0,0,0,0
347717,original,0.0,0,0,0
347732,original,0.0,0,0,0
347733,original,0.0,0,0,0
347734,original,0.0,0,0,0
347735,original,0.0,0,0,0
347736,original,0.0,0,0,0
347738,original,0.0,0,0,0
347739,original,0.0,0,0,0
347743,original,0.0,0,0,0
347744,original,0.0,0,0,0
347745,original,0.0,0,0,0
347746,original,0.0,0,0,0
347749,original,0.0,0,0,0
347750,original,0.0,0,2,0
347751,original,0.0,0,0,0
347753,original,0.0,0,0,0
347754,original,0.0,0,0,0
347756,original,0.0,0,0,0
347757,original,0.0,0,0,0
347760,original,0.0,0,0,0
347761,original,0.0,0,0,0
347763,original,0.0,0,0,0
347764,original,0.0,2,0,0
347766,original,0.0,0,0,0
347767,original,0.0,0,1,0
347770,original,0.0,0,0,0
347771,original,0.0,0,0,0
347772,original,0.0,1,0,0
347776,original,0.0,4,2,2
347797,original,0.0,0,0,0
347830,original,0.0,5,1,1
347846,original,0.0,0,0,0
347863,original,0.0,0,0,0
347866,original,0.0,0,0,0
347870,original,0.0,0,0,0
347872,original,0.0,1,1,0
347896,original,0.0,0,0,0
347900,original,0.0,0,0,1
347912,original,0.0,6,3,1
347923,original,0.0,1,1,0
347952,original,0.0,41,2,9
347963,original,0.0,36,9,13
347966,original,0.0,1,0,0
347967,original,0.0,0,1,1
347987,original,0.0,5,4,1
347995,original,0.0,0,0,0
347998,original,0.0,1,1,1
347999,original,0.0,1,0,0
348009,original,0.0,0,0,0
348017,original,0.0,0,4,1
348027,original,0.0,5,0,3
348048,original,0.0,70,16,29
348052,original,1.0,0,1,0
348063,original,0.0,13,4,1
348064,original,0.0,0,0,0
348066,original,0.0,43,7,13
348074,original,0.0,0,0,0
348084,original,0.0,3,2,0
348087,original,0.0,0,2,0
348089,original,0.0,3,1,1
348091,original,0.0,10,0,2
348092,original,1.0,3,0,1
348095,original,0.0,0,0,0
348155,original,0.0,4,0,0
348202,original,0.0,0,0,0
348224,original,0.0,3,2,1
348226,original,0.0,0,1,0
348227,original,0.0,1,0,0
348232,original,0.0,32,10,8
348236,original,0.0,0,0,0
348238,original,0.0,7,0,0
348241,original,0.0,2,0,1
348249,original,1.0,9,3,3
348267,original,0.0,0,0,0
348270,original,0.0,0,2,0
348291,original,0.0,20,2,11
348307,original,0.0,6,0,3
348320,original,0.0,0,0,0
348361,original,0.0,341,25,98
348369,original,0.0,1,1,0
348397,original,0.0,76,3,13
348436,original,0.0,31,8,9
348467,original,0.0,35,2,0
348477,original,0.0,8,0,2
348480,original,0.0,0,0,0
348485,original,1.0,44,56,15
348501,original,1.0,0,0,0
348508,original,0.0,0,0,0
348568,original,0.0,2,0,0
348573,original,0.0,23,9,9
348584,original,0.0,3,1,2
348599,original,0.0,1,0,0
348603,original,0.0,0,1,0
348612,original,1.0,1,0,0
348619,original,0.0,0,0,0
348629,original,0.0,1,0,0
348630,original,0.0,1,0,1
348632,original,0.0,1,0,1
348634,original,0.0,1,0,1
348663,original,0.0,2,1,0
348668,original,0.0,0,0,0
348686,original,0.0,20,3,5
348689,original,0.0,1,0,3
348707,original,0.0,2,1,0
348710,original,0.0,2,0,0
348717,original,0.0,0,0,0
348748,original,0.0,2,0,0
348784,original,1.0,2,0,0
348791,original,0.0,1,0,0
348800,original,0.0,1,0,0
348807,original,0.0,0,0,0
348818,original,0.0,0,0,1
348827,original,0.0,0,0,0
348844,original,0.0,8,2,0
348848,original,0.0,1,2,1
348869,original,1.0,121,26,51
348875,original,0.0,4,4,1
348925,original,0.0,1,0,0
348990,original,0.0,1,0,1
348999,original,0.0,4,0,3
349000,original,0.0,1,0,0
349008,original,0.0,2,0,1
349015,original,0.0,0,1,0
349018,original,0.0,0,0,0
349027,original,0.0,0,0,0
349029,original,0.0,6,0,1
349036,original,0.0,4,2,2
349040,original,1.0,1,0,0
349053,original,0.0,2,1,2
349061,original,0.0,0,1,0
349063,original,0.0,2,2,0
349066,original,0.0,1,0,0
349079,original,0.0,3,1,1
349102,original,0.0,7,1,1
349136,original,0.0,2,0,1
349184,original,0.0,4,0,2
349186,original,0.0,2,0,0
349187,original,0.0,4,0,0
349189,original,0.0,1,1,1
349191,original,0.0,0,0,0
349194,original,0.0,10,9,7
349198,original,0.0,0,0,0
349203,original,0.0,6,0,2
349210,original,0.0,4,1,0
349213,original,0.0,10,1,1
349215,original,0.0,0,0,0
349217,original,0.0,1,0,0
349219,original,0.0,1,0,1
349224,original,0.0,1,0,0
349235,original,0.0,2,0,1
349246,original,0.0,4,4,1
349263,original,0.0,0,1,0
349273,original,0.0,8,1,4
349289,original,0.0,1,1,0
349300,original,0.0,0,2,1
349307,original,0.0,0,0,1
349309,original,0.0,0,0,0
349311,original,0.0,0,0,0
349316,original,0.0,0,0,0
349317,original,0.0,12,0,5
349319,original,0.0,0,1,0
349335,original,0.0,0,4,0
349348,original,1.0,6,7,4
349355,original,0.0,1,0,0
349377,original,0.0,7,0,3
349380,original,0.0,5,1,4
349385,original,0.0,1,0,0
349404,original,0.0,1,0,0
349423,original,0.0,1,0,1
349428,original,1.0,0,0,0
349431,original,1.0,1,0,0
349433,original,0.0,0,0,0
349443,original,1.0,16,2,11
349444,original,1.0,3,0,1
349452,original,1.0,49,4,33
349454,original,0.0,0,0,0
349474,original,0.0,3,1,0
349475,original,0.0,0,0,0
349476,original,0.0,2,0,0
349478,original,0.0,1,1,2
349486,original,0.0,0,0,0
349493,original,0.0,0,1,0
349494,original,0.0,0,0,0
349504,original,0.0,0,0,0
349506,original,0.0,15,1,4
349514,original,0.0,0,1,0
349515,original,0.0,8,2,4
349529,original,0.0,2,2,0
349531,original,1.0,0,0,0
349535,original,0.0,0,0,0
349539,original,0.0,0,0,0
349540,original,0.0,0,0,0
349541,original,0.0,2,0,0
349546,original,0.0,0,0,0
349567,original,0.0,0,1,0
349570,original,0.0,8,0,2
349578,original,1.0,0,2,0
349581,original,1.0,3,1,2
349585,original,0.0,0,0,0
349591,original,1.0,7,0,4
349594,original,0.0,0,0,0
349595,original,0.0,1,0,0
349606,original,0.0,0,0,0
349622,original,0.0,0,1,0
349627,original,0.0,0,0,0
349629,original,0.0,8,1,0
349634,original,0.0,0,0,0
349667,original,0.0,0,0,0
349672,original,0.0,1,0,1
349681,original,0.0,0,0,0
349685,original,0.0,0,0,0
349693,original,1.0,0,0,0
349699,original,0.0,0,0,0
349725,original,1.0,0,1,1
349731,original,0.0,0,1,0
349740,original,0.0,8,3,4
349748,original,0.0,3,1,1
349786,original,0.0,6,1,2
349794,original,0.0,0,1,1
349795,original,0.0,0,3,0
349797,original,0.0,0,1,0
349802,original,0.0,0,0,0
349807,original,0.0,7,0,6
349824,original,0.0,0,0,0
349828,original,1.0,8,0,7
349840,original,0.0,6,3,1
349854,original,0.0,1,0,1
349926,original,0.0,0,0,0
349932,original,1.0,0,0,0
349938,original,0.0,1,1,0
349991,original,0.0,0,0,0
350017,original,0.0,0,1,0
350039,original,0.0,0,1,0
350078,original,0.0,0,0,0
350084,original,0.0,1,0,0
350101,original,1.0,161,8,28
350168,original,0.0,0,0,0
350169,original,0.0,0,0,0
350170,original,0.0,0,0,0
350180,original,0.0,0,0,0
350182,original,0.0,0,0,0
350183,original,1.0,0,0,0
350198,original,0.0,0,0,0
350209,original,0.0,2,0,1
350233,original,0.0,1,0,0
350245,original,0.0,6,6,1
350269,original,0.0,1,2,0
350272,original,0.0,0,0,0
350290,original,0.0,0,0,0
350291,original,0.0,1,0,0
350293,original,0.0,0,0,0
350334,original,0.0,2,2,0
350337,original,0.0,2,1,0
350342,original,0.0,1,1,0
350343,original,0.0,3,1,1
350346,original,0.0,5,0,0
350351,original,0.0,44,11,11
350352,original,0.0,1,1,1
350356,original,1.0,1,0,0
350363,original,0.0,1,1,1
350375,original,0.0,3,0,0
350398,original,0.0,5,0,2
350401,original,0.0,3,0,0
350420,original,0.0,0,3,0
350463,original,0.0,0,0,0
350464,original,0.0,1,0,0
350468,original,1.0,0,0,0
350471,original,1.0,1,0,1
350476,original,1.0,1,0,0
350493,original,0.0,2,0,1
350519,original,0.0,0,0,0
350533,original,0.0,3,0,2
350538,original,0.0,0,0,0
350542,original,0.0,8,0,1
350570,original,0.0,2,0,2
350579,original,0.0,0,0,0
350584,original,0.0,0,1,0
350601,original,0.0,1436,39,263
350602,original,0.0,0,0,0
350611,original,0.0,7,4,4
350641,original,0.0,57,7,27
350679,original,0.0,3,1,0
350682,original,0.0,2,0,0
350696,original,0.0,1,2,0
350728,original,0.0,0,5,0
350750,original,0.0,0,0,0
350770,original,0.0,1,0,1
350773,original,0.0,1,3,0
350784,original,0.0,0,0,0
350796,original,0.0,0,0,0
350800,original,1.0,1,0,0
350829,original,0.0,1,1,1
350852,original,0.0,1,1,1
350883,original,0.0,2,0,0
350897,original,0.0,17,0,0
350899,original,0.0,16,2,3
350910,original,1.0,4,0,0
350923,original,1.0,30,2,20
350932,original,0.0,16,3,7
350937,original,0.0,9,1,1
350964,original,0.0,1,0,2
350979,original,0.0,1,0,0
351095,original,0.0,11,8,6
351126,original,0.0,8,1,3
351144,original,0.0,90,10,38
351152,original,0.0,0,0,0
351154,original,0.0,0,0,0
351255,original,0.0,0,0,0
351340,original,0.0,2,1,0
351347,original,0.0,0,0,0
351355,original,0.0,0,0,0
351388,original,0.0,7,5,3
351395,original,0.0,1,0,0
351406,original,0.0,9,1,2
351407,original,1.0,2,1,0
351442,original,1.0,1,0,0
351457,original,0.0,3,0,1
351460,original,1.0,3,4,5
351462,original,0.0,1,0,0
351514,original,0.0,28,1,11
351520,original,0.0,0,0,1
351533,original,0.0,1,0,0
351537,original,0.0,0,1,0
351545,original,0.0,0,0,0
351571,original,0.0,3,0,1
351572,original,0.0,1,0,0
351579,original,0.0,0,0,0
351593,original,0.0,0,0,0
351626,original,0.0,0,0,0
351682,original,0.0,0,1,1
351720,original,0.0,2,1,0
351721,original,0.0,1,1,0
351724,original,0.0,2,5,0
351725,original,0.0,0,0,0
351740,original,0.0,0,0,0
351757,original,0.0,5,6,1
351761,original,0.0,1,0,0
351763,original,0.0,0,0,0
351767,original,0.0,51,7,22
351772,original,0.0,0,0,0
351785,original,0.0,0,0,0
351789,original,0.0,0,0,0
351797,original,0.0,1,1,0
351805,original,0.0,10,3,1
351833,original,0.0,0,2,0
351836,original,0.0,0,0,0
351837,original,0.0,0,0,0
351870,original,0.0,3,0,1
351894,original,1.0,0,1,1
351898,original,0.0,0,0,0
351906,original,1.0,2,0,0
351907,original,0.0,0,0,0
351910,original,0.0,19,7,7
351915,original,0.0,0,0,0
351928,original,0.0,1,0,0
351941,original,0.0,8,0,2
351964,original,0.0,23,3,20
351970,original,0.0,50,3,36
351971,original,0.0,1,0,0
351981,original,0.0,2,1,0
352012,original,0.0,0,0,0
352025,original,0.0,0,0,0
352041,original,0.0,2,0,0
352042,original,0.0,0,1,0
352047,original,1.0,0,0,0
352048,original,1.0,0,0,0
352050,original,0.0,0,0,0
352055,original,0.0,2,1,1
352080,original,0.0,1,0,0
352090,original,0.0,0,0,0
352097,original,0.0,2,0,1
352131,original,0.0,2,1,0
352135,original,0.0,3,0,0
352145,original,0.0,5,5,1
352146,original,0.0,0,0,0
352155,original,0.0,0,0,0
352171,original,0.0,1,0,1
352179,original,0.0,0,0,0
352184,original,0.0,0,0,0
352185,original,0.0,2,0,0
352189,original,0.0,0,0,0
352191,original,0.0,32,3,20
352200,original,0.0,0,0,0
352207,original,0.0,4,4,1
352223,original,0.0,1,1,0
352228,original,1.0,0,0,0
352230,original,1.0,2,0,1
352246,original,0.0,1,0,0
352249,original,0.0,0,0,0
352253,original,0.0,6,0,1
352257,original,0.0,0,0,0
352260,original,0.0,0,0,0
352261,original,0.0,1,0,1
