,norigins,nretweets,nquotes,nreplies,ntotal
58803,0,1,0,0,1
58804,0,0,0,1,1
58805,0,0,0,1,1
58806,0,1,0,0,1
58807,1,0,0,0,1
58808,0,1,0,0,1
58809,0,1,0,0,1
58810,0,0,1,0,1
58811,0,1,0,0,1
58812,0,1,0,0,1
58813,0,1,0,0,1
58814,1,0,0,0,1
58815,0,1,0,0,1
58816,0,1,0,0,1
58817,0,1,0,0,1
58818,0,1,0,0,1
58819,0,1,0,0,1
58820,0,1,0,0,1
58821,0,1,0,0,1
58822,0,1,0,0,1
58823,0,1,0,0,1
58824,0,1,0,0,1
58825,0,1,0,0,1
58826,0,1,0,0,1
58827,0,1,0,0,1
58828,0,1,0,0,1
58829,0,1,0,0,1
58830,0,1,0,0,1
58831,0,0,1,0,1
58832,0,0,0,1,1
58833,1,0,0,0,1
58834,0,1,0,0,1
58835,0,1,0,0,1
58836,0,1,0,0,1
58837,0,1,0,0,1
58838,0,1,0,0,1
58839,1,0,0,0,1
58840,0,1,0,0,1
58841,0,1,0,0,1
58842,1,0,0,0,1
58843,0,1,0,0,1
58844,0,1,0,0,1
58845,1,0,0,0,1
58846,0,1,0,0,1
58847,0,1,0,0,1
58848,0,1,0,0,1
58849,0,1,0,0,1
58850,1,0,0,0,1
58851,0,1,0,0,1
58852,0,1,0,0,1
58853,0,1,0,0,1
58854,0,0,1,0,1
58855,0,1,0,0,1
58856,0,1,0,0,1
58857,0,1,0,0,1
58858,0,1,0,0,1
58859,0,1,0,0,1
58860,0,1,0,0,1
58861,0,1,0,0,1
58862,0,1,0,0,1
58863,0,1,0,0,1
58864,0,1,0,0,1
58865,0,1,0,0,1
58866,0,1,0,0,1
58867,0,1,0,0,1
58868,0,1,0,0,1
58869,0,1,0,0,1
58870,0,1,0,0,1
58871,0,1,0,0,1
58872,0,1,0,0,1
58873,0,1,0,0,1
58874,0,1,0,0,1
58875,0,1,0,0,1
58876,0,1,0,0,1
58877,0,1,0,0,1
58878,0,1,0,0,1
58879,0,1,0,0,1
58880,0,1,0,0,1
58881,0,1,0,0,1
58882,0,1,0,0,1
58883,0,1,0,0,1
58884,1,0,0,0,1
58885,0,1,0,0,1
58886,0,1,0,0,1
58887,1,0,0,0,1
58888,1,0,0,0,1
58889,0,1,0,0,1
58890,1,0,0,0,1
58891,0,1,0,0,1
58892,0,1,0,0,1
58893,0,0,0,1,1
58894,0,1,0,0,1
58895,0,1,0,0,1
58896,0,1,0,0,1
58897,1,0,0,0,1
58898,0,1,0,0,1
58899,0,0,0,1,1
58900,0,1,0,0,1
58901,0,1,0,0,1
58902,0,1,0,0,1
58903,0,1,0,0,1
58904,0,1,0,0,1
58905,0,1,0,0,1
58906,0,1,0,0,1
58907,1,0,0,0,1
58908,0,1,0,0,1
58909,0,1,0,0,1
58910,0,1,0,0,1
58911,1,0,0,0,1
58912,0,1,0,0,1
58913,0,1,0,0,1
58914,0,1,0,0,1
58915,0,1,0,0,1
58916,0,1,0,0,1
58917,0,1,0,0,1
58918,1,0,0,0,1
58919,0,1,0,0,1
58920,0,1,0,0,1
58921,0,1,0,0,1
58922,0,1,0,0,1
58923,0,1,0,0,1
58924,0,1,0,0,1
58925,0,1,0,0,1
58926,0,1,0,0,1
58927,0,1,0,0,1
58928,0,1,0,0,1
58929,0,1,0,0,1
58930,0,1,0,0,1
58931,0,1,0,0,1
58932,0,1,0,0,1
58933,0,1,0,0,1
58934,0,1,0,0,1
58935,0,1,0,0,1
58936,1,0,0,0,1
58937,0,1,0,0,1
58938,0,1,0,0,1
58939,0,1,0,0,1
58940,0,1,0,0,1
58941,0,1,0,0,1
58942,0,1,0,0,1
58943,1,0,0,0,1
58944,0,1,0,0,1
58945,0,1,0,0,1
58946,0,1,0,0,1
58947,0,1,0,0,1
58948,0,1,0,0,1
58949,0,0,0,1,1
58950,0,1,0,0,1
58951,1,0,0,0,1
58952,0,1,0,0,1
58953,0,1,0,0,1
58954,1,0,0,0,1
58955,0,1,0,0,1
58956,0,1,0,0,1
58957,0,1,0,0,1
58958,0,1,0,0,1
58959,1,0,0,0,1
58960,1,0,0,0,1
58961,0,1,0,0,1
58962,0,1,0,0,1
58963,0,0,0,1,1
58964,0,1,0,0,1
58965,0,1,0,0,1
58966,0,1,0,0,1
58967,0,1,0,0,1
58968,1,0,0,0,1
58969,1,0,0,0,1
58970,0,1,0,0,1
58971,0,1,0,0,1
58972,0,1,0,0,1
58973,0,1,0,0,1
58974,0,1,0,0,1
58975,0,1,0,0,1
58976,0,1,0,0,1
58977,0,1,0,0,1
58978,0,0,0,1,1
58979,1,0,0,0,1
58980,0,1,0,0,1
58981,1,0,0,0,1
58982,0,0,0,1,1
58983,0,1,0,0,1
58984,0,1,0,0,1
58985,0,1,0,0,1
58986,0,1,0,0,1
58987,0,1,0,0,1
58988,0,1,0,0,1
58989,0,1,0,0,1
58990,1,0,0,0,1
58991,1,0,0,0,1
58992,1,0,0,0,1
58993,0,1,0,0,1
58994,0,1,0,0,1
58995,0,1,0,0,1
58996,1,0,0,0,1
58997,0,1,0,0,1
58998,0,1,0,0,1
58999,0,1,0,0,1
59000,0,1,0,0,1
59001,1,0,0,0,1
59002,0,1,0,0,1
59003,0,1,0,0,1
59004,0,1,0,0,1
59005,0,1,0,0,1
59006,0,1,0,0,1
59007,0,1,0,0,1
59008,0,1,0,0,1
59009,0,1,0,0,1
59010,0,1,0,0,1
59011,0,1,0,0,1
59012,0,1,0,0,1
59013,1,0,0,0,1
59014,0,1,0,0,1
59015,0,0,0,1,1
59016,0,1,0,0,1
59017,1,0,0,0,1
59018,0,1,0,0,1
59019,0,1,0,0,1
59020,0,1,0,0,1
59021,0,0,1,0,1
59022,1,0,0,0,1
59023,0,1,0,0,1
59024,1,0,0,0,1
59025,0,1,0,0,1
59026,0,1,0,0,1
59027,0,1,0,0,1
59028,1,0,0,0,1
59029,0,1,0,0,1
59030,0,1,0,0,1
59031,0,1,0,0,1
59032,1,0,0,0,1
59033,0,1,0,0,1
59034,0,1,0,0,1
59035,1,0,0,0,1
59036,1,0,0,0,1
59037,0,1,0,0,1
59038,0,1,0,0,1
59039,1,0,0,0,1
59040,0,1,0,0,1
59041,1,0,0,0,1
59042,0,1,0,0,1
59043,0,1,0,0,1
59044,0,1,0,0,1
59045,0,1,0,0,1
59046,0,1,0,0,1
59047,0,1,0,0,1
59048,0,1,0,0,1
59049,0,1,0,0,1
59050,0,1,0,0,1
59051,1,0,0,0,1
59052,0,1,0,0,1
59053,1,0,0,0,1
59054,0,1,0,0,1
59055,1,0,0,0,1
59056,0,1,0,0,1
59057,1,0,0,0,1
59058,0,1,0,0,1
59059,0,1,0,0,1
59060,0,1,0,0,1
59061,0,1,0,0,1
59062,0,1,0,0,1
59063,0,1,0,0,1
59064,0,1,0,0,1
59065,0,1,0,0,1
59066,0,1,0,0,1
59067,0,1,0,0,1
59068,0,1,0,0,1
59069,0,1,0,0,1
59070,0,1,0,0,1
59071,0,1,0,0,1
59072,0,0,1,0,1
59073,0,1,0,0,1
59074,0,1,0,0,1
59075,0,1,0,0,1
59076,0,1,0,0,1
59077,0,1,0,0,1
59078,0,1,0,0,1
59079,0,1,0,0,1
59080,0,1,0,0,1
59081,0,1,0,0,1
59082,0,1,0,0,1
59083,0,1,0,0,1
59084,0,1,0,0,1
59085,1,0,0,0,1
59086,0,1,0,0,1
59087,1,0,0,0,1
59088,0,1,0,0,1
59089,0,1,0,0,1
59090,0,1,0,0,1
59091,0,1,0,0,1
59092,0,1,0,0,1
59093,1,0,0,0,1
59094,0,1,0,0,1
59095,0,1,0,0,1
59096,0,1,0,0,1
59097,0,1,0,0,1
59098,0,0,0,1,1
59099,0,1,0,0,1
59100,0,1,0,0,1
59101,0,0,0,1,1
59102,0,1,0,0,1
59103,0,0,0,1,1
59104,0,1,0,0,1
59105,0,1,0,0,1
59106,1,0,0,0,1
59107,0,1,0,0,1
59108,0,1,0,0,1
59109,1,0,0,0,1
59110,0,1,0,0,1
59111,0,1,0,0,1
59112,0,1,0,0,1
59113,0,1,0,0,1
59114,1,0,0,0,1
59115,0,1,0,0,1
59116,0,1,0,0,1
59117,0,1,0,0,1
59118,0,1,0,0,1
59119,0,1,0,0,1
59120,0,1,0,0,1
59121,0,1,0,0,1
59122,1,0,0,0,1
59123,0,1,0,0,1
59124,0,1,0,0,1
59125,0,1,0,0,1
59126,0,1,0,0,1
59127,0,1,0,0,1
59128,1,0,0,0,1
59129,0,1,0,0,1
59130,0,1,0,0,1
59131,0,1,0,0,1
59132,0,1,0,0,1
59133,0,1,0,0,1
59134,0,1,0,0,1
59135,0,1,0,0,1
59136,1,0,0,0,1
59137,1,0,0,0,1
59138,0,1,0,0,1
59139,0,0,1,0,1
59140,0,0,0,1,1
59141,0,1,0,0,1
59142,0,1,0,0,1
59143,0,1,0,0,1
59144,0,1,0,0,1
59145,0,1,0,0,1
59146,0,1,0,0,1
59147,0,1,0,0,1
59148,0,1,0,0,1
59149,0,1,0,0,1
59150,0,1,0,0,1
59151,0,1,0,0,1
59152,1,0,0,0,1
59153,0,1,0,0,1
59154,0,1,0,0,1
59155,0,1,0,0,1
59156,0,1,0,0,1
59157,0,1,0,0,1
59158,1,0,0,0,1
59159,0,1,0,0,1
59160,1,0,0,0,1
59161,0,1,0,0,1
59162,0,1,0,0,1
59163,0,1,0,0,1
59164,0,1,0,0,1
59165,0,1,0,0,1
59166,0,1,0,0,1
59167,0,1,0,0,1
59168,1,0,0,0,1
59169,0,1,0,0,1
59170,0,1,0,0,1
59171,0,1,0,0,1
59172,1,0,0,0,1
59173,0,0,0,1,1
59174,0,1,0,0,1
59175,1,0,0,0,1
59176,1,0,0,0,1
59177,0,1,0,0,1
59178,0,1,0,0,1
59179,0,1,0,0,1
59180,0,1,0,0,1
59181,0,1,0,0,1
59182,0,1,0,0,1
59183,0,0,1,0,1
59184,0,1,0,0,1
59185,0,1,0,0,1
59186,1,0,0,0,1
59187,0,1,0,0,1
59188,0,1,0,0,1
59189,0,1,0,0,1
59190,0,1,0,0,1
59191,0,1,0,0,1
59192,0,1,0,0,1
59193,0,1,0,0,1
59194,0,1,0,0,1
59195,0,1,0,0,1
59196,0,1,0,0,1
59197,0,1,0,0,1
59198,0,1,0,0,1
59199,0,1,0,0,1
59200,0,1,0,0,1
59201,0,1,0,0,1
59202,0,1,0,0,1
59203,0,1,0,0,1
59204,1,0,0,0,1
59205,1,0,0,0,1
59206,0,1,0,0,1
59207,0,1,0,0,1
59208,0,1,0,0,1
59209,1,0,0,0,1
59210,0,1,0,0,1
59211,0,1,0,0,1
59212,0,1,0,0,1
59213,0,0,0,1,1
59214,0,1,0,0,1
59215,0,1,0,0,1
59216,1,0,0,0,1
59217,0,0,1,0,1
59218,0,1,0,0,1
59219,0,1,0,0,1
59220,1,0,0,0,1
59221,0,1,0,0,1
59222,0,1,0,0,1
59223,0,1,0,0,1
59224,0,1,0,0,1
59225,0,1,0,0,1
59226,0,1,0,0,1
59227,0,1,0,0,1
59228,0,1,0,0,1
59229,0,1,0,0,1
59230,1,0,0,0,1
59231,0,1,0,0,1
59232,1,0,0,0,1
59233,1,0,0,0,1
59234,0,1,0,0,1
59235,0,1,0,0,1
59236,0,1,0,0,1
59237,1,0,0,0,1
59238,0,1,0,0,1
59239,0,1,0,0,1
59240,0,1,0,0,1
59241,0,1,0,0,1
59242,0,1,0,0,1
59243,0,0,1,0,1
59244,0,1,0,0,1
59245,0,1,0,0,1
59246,1,0,0,0,1
59247,1,0,0,0,1
59248,1,0,0,0,1
59249,0,1,0,0,1
59250,0,1,0,0,1
59251,1,0,0,0,1
59252,0,0,1,0,1
59253,0,1,0,0,1
59254,0,0,0,1,1
59255,0,1,0,0,1
59256,1,0,0,0,1
59257,1,0,0,0,1
59258,0,1,0,0,1
59259,0,1,0,0,1
59260,0,1,0,0,1
59261,0,1,0,0,1
59262,0,1,0,0,1
59263,0,1,0,0,1
59264,0,1,0,0,1
59265,0,1,0,0,1
59266,0,1,0,0,1
59267,0,1,0,0,1
59268,1,0,0,0,1
59269,0,1,0,0,1
59270,0,1,0,0,1
59271,0,1,0,0,1
59272,0,1,0,0,1
59273,1,0,0,0,1
59274,0,1,0,0,1
59275,1,0,0,0,1
59276,0,1,0,0,1
59277,0,1,0,0,1
59278,0,1,0,0,1
59279,0,1,0,0,1
59280,0,1,0,0,1
59281,0,1,0,0,1
59282,0,1,0,0,1
59283,0,1,0,0,1
59284,0,1,0,0,1
59285,0,0,0,1,1
59286,0,1,0,0,1
59287,0,1,0,0,1
59288,0,1,0,0,1
59289,0,1,0,0,1
59290,0,1,0,0,1
59291,0,1,0,0,1
59292,1,0,0,0,1
59293,0,1,0,0,1
59294,0,1,0,0,1
59295,0,1,0,0,1
59296,0,1,0,0,1
59297,0,1,0,0,1
59298,0,1,0,0,1
59299,0,1,0,0,1
59300,1,0,0,0,1
59301,0,1,0,0,1
59302,1,0,0,0,1
59303,0,1,0,0,1
59304,0,1,0,0,1
59305,0,1,0,0,1
59306,0,1,0,0,1
59307,1,0,0,0,1
59308,1,0,0,0,1
59309,0,1,0,0,1
59310,1,0,0,0,1
59311,1,0,0,0,1
59312,1,0,0,0,1
59313,0,0,1,0,1
59314,0,1,0,0,1
59315,0,1,0,0,1
59316,0,1,0,0,1
59317,0,1,0,0,1
59318,1,0,0,0,1
59319,0,1,0,0,1
59320,0,0,1,0,1
59321,0,1,0,0,1
59322,0,1,0,0,1
59323,0,1,0,0,1
59324,0,1,0,0,1
59325,0,1,0,0,1
59326,0,0,1,0,1
59327,0,1,0,0,1
59328,1,0,0,0,1
59329,0,1,0,0,1
59330,0,1,0,0,1
59331,0,1,0,0,1
59332,0,1,0,0,1
59333,0,1,0,0,1
59334,0,1,0,0,1
59335,0,1,0,0,1
59336,0,1,0,0,1
59337,1,0,0,0,1
59338,0,1,0,0,1
59339,0,1,0,0,1
59340,0,1,0,0,1
59341,0,1,0,0,1
59342,0,1,0,0,1
59343,0,1,0,0,1
59344,1,0,0,0,1
59345,0,1,0,0,1
59346,0,1,0,0,1
59347,0,1,0,0,1
59348,0,1,0,0,1
59349,0,0,1,0,1
59350,0,1,0,0,1
59351,0,1,0,0,1
59352,0,1,0,0,1
59353,0,1,0,0,1
59354,0,1,0,0,1
59355,1,0,0,0,1
59356,0,1,0,0,1
59357,0,1,0,0,1
59358,0,1,0,0,1
59359,0,1,0,0,1
59360,0,1,0,0,1
59361,0,1,0,0,1
59362,0,1,0,0,1
59363,0,1,0,0,1
59364,0,1,0,0,1
59365,1,0,0,0,1
59366,0,1,0,0,1
59367,0,1,0,0,1
59368,1,0,0,0,1
59369,0,1,0,0,1
59370,1,0,0,0,1
59371,0,1,0,0,1
59372,0,1,0,0,1
59373,0,1,0,0,1
59374,0,1,0,0,1
59375,0,1,0,0,1
59376,0,1,0,0,1
59377,0,1,0,0,1
59378,1,0,0,0,1
59379,0,1,0,0,1
59380,1,0,0,0,1
59381,0,0,0,1,1
59382,0,1,0,0,1
59383,0,1,0,0,1
59384,0,1,0,0,1
59385,0,1,0,0,1
59386,0,1,0,0,1
59387,0,1,0,0,1
59388,0,1,0,0,1
59389,0,1,0,0,1
59390,0,1,0,0,1
59391,0,1,0,0,1
59392,0,1,0,0,1
59393,1,0,0,0,1
59394,1,0,0,0,1
59395,0,1,0,0,1
59396,0,1,0,0,1
59397,0,1,0,0,1
59398,0,1,0,0,1
59399,0,1,0,0,1
59400,0,1,0,0,1
59401,0,1,0,0,1
59402,0,1,0,0,1
59403,0,1,0,0,1
59404,0,1,0,0,1
59405,0,1,0,0,1
59406,1,0,0,0,1
59407,0,1,0,0,1
59408,0,1,0,0,1
59409,0,1,0,0,1
59410,0,1,0,0,1
59411,1,0,0,0,1
59412,0,1,0,0,1
59413,0,1,0,0,1
59414,0,1,0,0,1
59415,0,1,0,0,1
59416,1,0,0,0,1
59417,1,0,0,0,1
59418,0,0,0,1,1
59419,0,1,0,0,1
59420,0,1,0,0,1
59421,0,1,0,0,1
59422,0,1,0,0,1
59423,0,1,0,0,1
59424,1,0,0,0,1
59425,1,0,0,0,1
59426,0,1,0,0,1
59427,0,1,0,0,1
59428,0,1,0,0,1
59429,1,0,0,0,1
59430,0,1,0,0,1
59431,0,1,0,0,1
59432,0,1,0,0,1
59433,0,0,0,1,1
59434,0,1,0,0,1
59435,0,1,0,0,1
59436,0,1,0,0,1
59437,0,1,0,0,1
59438,0,1,0,0,1
59439,1,0,0,0,1
59440,0,1,0,0,1
59441,0,1,0,0,1
59442,0,1,0,0,1
59443,1,0,0,0,1
59444,1,0,0,0,1
59445,0,1,0,0,1
59446,1,0,0,0,1
59447,0,1,0,0,1
59448,0,1,0,0,1
59449,0,1,0,0,1
59450,0,1,0,0,1
59451,0,1,0,0,1
59452,0,1,0,0,1
59453,0,1,0,0,1
59454,0,1,0,0,1
59455,0,1,0,0,1
59456,0,1,0,0,1
59457,1,0,0,0,1
59458,1,0,0,0,1
59459,0,1,0,0,1
59460,0,1,0,0,1
59461,0,1,0,0,1
59462,0,1,0,0,1
59463,0,1,0,0,1
59464,0,1,0,0,1
59465,0,1,0,0,1
59466,0,1,0,0,1
59467,0,1,0,0,1
59468,0,1,0,0,1
59469,0,1,0,0,1
59470,0,1,0,0,1
59471,0,0,0,1,1
59472,0,1,0,0,1
59473,0,1,0,0,1
59474,0,1,0,0,1
59475,1,0,0,0,1
59476,1,0,0,0,1
59477,0,1,0,0,1
59478,1,0,0,0,1
59479,0,1,0,0,1
59480,0,0,1,0,1
59481,0,1,0,0,1
59482,0,0,0,1,1
59483,0,1,0,0,1
59484,0,1,0,0,1
59485,0,1,0,0,1
59486,0,1,0,0,1
59487,0,1,0,0,1
59488,0,1,0,0,1
59489,0,1,0,0,1
59490,0,0,1,0,1
59491,0,1,0,0,1
59492,0,1,0,0,1
59493,0,1,0,0,1
59494,0,1,0,0,1
59495,0,1,0,0,1
59496,0,1,0,0,1
59497,0,1,0,0,1
59498,1,0,0,0,1
59499,1,0,0,0,1
59500,0,1,0,0,1
59501,0,1,0,0,1
59502,0,1,0,0,1
59503,0,1,0,0,1
59504,0,1,0,0,1
59505,0,1,0,0,1
59506,1,0,0,0,1
59507,0,1,0,0,1
59508,0,1,0,0,1
59509,0,1,0,0,1
59510,0,1,0,0,1
59511,0,1,0,0,1
59512,0,1,0,0,1
59513,0,1,0,0,1
59514,0,1,0,0,1
59515,0,0,1,0,1
59516,0,1,0,0,1
59517,1,0,0,0,1
59518,0,1,0,0,1
59519,0,1,0,0,1
59520,0,1,0,0,1
59521,0,1,0,0,1
59522,0,1,0,0,1
59523,0,1,0,0,1
59524,0,1,0,0,1
59525,0,1,0,0,1
59526,0,1,0,0,1
59527,1,0,0,0,1
59528,0,1,0,0,1
59529,0,1,0,0,1
59530,0,1,0,0,1
59531,1,0,0,0,1
59532,0,1,0,0,1
59533,1,0,0,0,1
59534,0,1,0,0,1
59535,0,1,0,0,1
59536,0,1,0,0,1
59537,0,1,0,0,1
59538,0,1,0,0,1
59539,0,1,0,0,1
59540,0,1,0,0,1
59541,0,1,0,0,1
59542,0,1,0,0,1
59543,0,1,0,0,1
59544,0,1,0,0,1
59545,0,1,0,0,1
59546,0,1,0,0,1
59547,0,1,0,0,1
59548,0,1,0,0,1
59549,0,1,0,0,1
59550,0,0,0,1,1
59551,0,1,0,0,1
59552,0,1,0,0,1
59553,0,1,0,0,1
59554,0,0,0,1,1
59555,0,1,0,0,1
59556,0,1,0,0,1
59557,0,0,0,1,1
59558,0,1,0,0,1
59559,0,1,0,0,1
59560,0,1,0,0,1
59561,0,1,0,0,1
59562,0,1,0,0,1
59563,0,1,0,0,1
59564,0,1,0,0,1
59565,0,1,0,0,1
59566,0,1,0,0,1
59567,1,0,0,0,1
59568,0,1,0,0,1
59569,0,1,0,0,1
59570,0,1,0,0,1
59571,0,1,0,0,1
59572,0,1,0,0,1
59573,0,1,0,0,1
59574,0,1,0,0,1
59575,0,0,0,1,1
59576,0,1,0,0,1
59577,0,1,0,0,1
59578,0,1,0,0,1
59579,0,1,0,0,1
59580,0,1,0,0,1
59581,0,1,0,0,1
59582,0,0,0,1,1
59583,1,0,0,0,1
59584,0,0,0,1,1
59585,1,0,0,0,1
59586,0,1,0,0,1
59587,0,1,0,0,1
59588,0,1,0,0,1
59589,1,0,0,0,1
59590,0,1,0,0,1
59591,0,1,0,0,1
59592,0,0,0,1,1
59593,0,1,0,0,1
59594,0,1,0,0,1
59595,0,1,0,0,1
59596,0,0,0,1,1
59597,0,1,0,0,1
59598,0,1,0,0,1
59599,1,0,0,0,1
59600,0,1,0,0,1
59601,0,1,0,0,1
59602,0,1,0,0,1
59603,0,1,0,0,1
59604,0,1,0,0,1
59605,1,0,0,0,1
59606,0,1,0,0,1
59607,0,1,0,0,1
59608,1,0,0,0,1
59609,0,1,0,0,1
59610,0,1,0,0,1
59611,0,1,0,0,1
59612,0,1,0,0,1
59613,0,1,0,0,1
59614,0,1,0,0,1
59615,0,1,0,0,1
59616,0,1,0,0,1
59617,0,1,0,0,1
59618,1,0,0,0,1
59619,0,1,0,0,1
59620,0,1,0,0,1
59621,0,1,0,0,1
59622,1,0,0,0,1
59623,0,1,0,0,1
59624,0,0,0,1,1
59625,0,1,0,0,1
59626,0,1,0,0,1
59627,0,1,0,0,1
59628,1,0,0,0,1
59629,0,1,0,0,1
59630,0,1,0,0,1
59631,0,1,0,0,1
59632,0,1,0,0,1
59633,0,1,0,0,1
59634,0,1,0,0,1
59635,0,1,0,0,1
59636,0,1,0,0,1
59637,0,1,0,0,1
59638,0,1,0,0,1
59639,1,0,0,0,1
59640,0,1,0,0,1
59641,1,0,0,0,1
59642,0,1,0,0,1
59643,0,1,0,0,1
59644,0,1,0,0,1
59645,0,1,0,0,1
59646,0,1,0,0,1
59647,0,1,0,0,1
59648,0,0,0,1,1
59649,0,1,0,0,1
59650,0,1,0,0,1
59651,0,1,0,0,1
59652,0,1,0,0,1
59653,0,1,0,0,1
59654,0,1,0,0,1
59655,0,1,0,0,1
59656,1,0,0,0,1
59657,0,1,0,0,1
59658,0,1,0,0,1
59659,0,1,0,0,1
59660,0,1,0,0,1
59661,0,1,0,0,1
59662,0,1,0,0,1
59663,0,1,0,0,1
59664,0,1,0,0,1
59665,1,0,0,0,1
59666,0,1,0,0,1
59667,1,0,0,0,1
59668,0,1,0,0,1
59669,0,1,0,0,1
59670,0,1,0,0,1
59671,0,1,0,0,1
59672,1,0,0,0,1
59673,0,1,0,0,1
59674,1,0,0,0,1
59675,1,0,0,0,1
59676,0,1,0,0,1
59677,0,1,0,0,1
59678,0,0,1,0,1
59679,0,1,0,0,1
59680,0,1,0,0,1
59681,1,0,0,0,1
59682,0,1,0,0,1
59683,0,0,1,0,1
59684,0,1,0,0,1
59685,1,0,0,0,1
59686,0,1,0,0,1
59687,0,1,0,0,1
59688,0,1,0,0,1
59689,0,1,0,0,1
59690,0,1,0,0,1
59691,0,1,0,0,1
59692,1,0,0,0,1
59693,0,1,0,0,1
59694,0,1,0,0,1
59695,0,1,0,0,1
59696,0,1,0,0,1
59697,0,1,0,0,1
59698,1,0,0,0,1
59699,0,1,0,0,1
59700,1,0,0,0,1
59701,0,1,0,0,1
59702,0,1,0,0,1
59703,0,1,0,0,1
59704,0,1,0,0,1
59705,0,1,0,0,1
59706,0,1,0,0,1
59707,0,1,0,0,1
59708,1,0,0,0,1
59709,0,1,0,0,1
59710,0,1,0,0,1
59711,0,1,0,0,1
59712,0,1,0,0,1
59713,1,0,0,0,1
59714,0,1,0,0,1
59715,0,1,0,0,1
59716,0,1,0,0,1
59717,0,1,0,0,1
59718,1,0,0,0,1
59719,0,0,0,1,1
59720,0,1,0,0,1
59721,0,0,0,1,1
59722,0,1,0,0,1
59723,0,1,0,0,1
59724,0,1,0,0,1
59725,1,0,0,0,1
59726,0,1,0,0,1
59727,0,1,0,0,1
59728,0,1,0,0,1
59729,0,1,0,0,1
59730,0,0,1,0,1
59731,0,1,0,0,1
59732,0,1,0,0,1
59733,0,1,0,0,1
59734,0,1,0,0,1
59735,0,1,0,0,1
59736,0,1,0,0,1
59737,0,1,0,0,1
59738,0,1,0,0,1
59739,0,1,0,0,1
59740,0,1,0,0,1
59741,0,1,0,0,1
59742,0,1,0,0,1
59743,0,1,0,0,1
59744,0,1,0,0,1
59745,0,1,0,0,1
59746,0,1,0,0,1
59747,0,1,0,0,1
59748,0,1,0,0,1
59749,0,1,0,0,1
59750,0,1,0,0,1
59751,0,1,0,0,1
59752,1,0,0,0,1
59753,1,0,0,0,1
59754,0,1,0,0,1
59755,0,1,0,0,1
59756,1,0,0,0,1
59757,0,1,0,0,1
59758,0,1,0,0,1
59759,0,1,0,0,1
59760,0,1,0,0,1
59761,0,1,0,0,1
59762,0,1,0,0,1
59763,0,0,0,1,1
59764,0,1,0,0,1
59765,0,1,0,0,1
59766,1,0,0,0,1
59767,0,1,0,0,1
59768,1,0,0,0,1
59769,0,1,0,0,1
59770,1,0,0,0,1
59771,1,0,0,0,1
59772,0,1,0,0,1
59773,0,1,0,0,1
59774,1,0,0,0,1
59775,0,1,0,0,1
59776,0,1,0,0,1
59777,0,1,0,0,1
59778,0,1,0,0,1
59779,0,1,0,0,1
59780,0,1,0,0,1
59781,0,1,0,0,1
59782,0,1,0,0,1
59783,0,0,0,1,1
59784,0,1,0,0,1
59785,0,1,0,0,1
59786,0,1,0,0,1
59787,1,0,0,0,1
59788,1,0,0,0,1
59789,1,0,0,0,1
59790,1,0,0,0,1
59791,1,0,0,0,1
59792,0,1,0,0,1
59793,0,1,0,0,1
59794,0,1,0,0,1
59795,0,1,0,0,1
59796,0,1,0,0,1
59797,0,1,0,0,1
59798,0,1,0,0,1
59799,1,0,0,0,1
59800,0,1,0,0,1
59801,0,1,0,0,1
59802,0,1,0,0,1
59803,0,1,0,0,1
59804,0,0,1,0,1
59805,0,1,0,0,1
59806,0,1,0,0,1
59807,0,1,0,0,1
59808,0,1,0,0,1
59809,0,1,0,0,1
59810,0,1,0,0,1
59811,1,0,0,0,1
59812,0,0,1,0,1
59813,0,1,0,0,1
59814,0,1,0,0,1
59815,1,0,0,0,1
59816,0,1,0,0,1
59817,0,1,0,0,1
59818,1,0,0,0,1
59819,0,1,0,0,1
59820,0,1,0,0,1
59821,0,1,0,0,1
59822,0,1,0,0,1
59823,0,1,0,0,1
59824,0,1,0,0,1
59825,0,1,0,0,1
59826,0,1,0,0,1
59827,0,1,0,0,1
59828,0,1,0,0,1
59829,0,1,0,0,1
59830,0,1,0,0,1
59831,1,0,0,0,1
59832,1,0,0,0,1
59833,0,1,0,0,1
59834,0,1,0,0,1
59835,0,1,0,0,1
59836,0,1,0,0,1
59837,0,1,0,0,1
59838,0,1,0,0,1
59839,0,1,0,0,1
59840,0,1,0,0,1
59841,0,1,0,0,1
59842,0,1,0,0,1
59843,0,1,0,0,1
59844,0,0,1,0,1
59845,0,1,0,0,1
59846,0,1,0,0,1
59847,0,1,0,0,1
59848,0,1,0,0,1
59849,0,1,0,0,1
59850,0,1,0,0,1
59851,0,1,0,0,1
59852,0,0,1,0,1
59853,0,1,0,0,1
59854,0,1,0,0,1
59855,0,1,0,0,1
59856,0,1,0,0,1
59857,0,1,0,0,1
59858,0,1,0,0,1
59859,0,1,0,0,1
59860,0,1,0,0,1
59861,0,1,0,0,1
59862,0,1,0,0,1
59863,0,1,0,0,1
59864,0,1,0,0,1
59865,0,1,0,0,1
59866,0,1,0,0,1
59867,0,1,0,0,1
59868,0,1,0,0,1
59869,0,1,0,0,1
59870,0,1,0,0,1
59871,0,1,0,0,1
59872,0,1,0,0,1
59873,0,1,0,0,1
59874,0,1,0,0,1
59875,0,1,0,0,1
59876,0,1,0,0,1
59877,0,1,0,0,1
